"site_id","monitoring_id","date_time_out","net_type","amount_nets","species","scientific_name","species_name","maori_name","native/nonnative","taonga","amount","sex","length_mm","weight_g","soft_shelled","berried","youngs","cups","mL","notes"
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,140,73,NA,NA,NA,NA,NA,NA
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,138,64,NA,NA,NA,NA,NA,NA
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,90,19,NA,NA,NA,NA,NA,NA
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",33.56,27,NA,NA,NA,NA,NA,NA
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,364,NA,NA,NA,1.5,354.882,"with baby goldfish"
6,"6_4",2026-01-13 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,104,NA,NA,NA,0.5,118.294,"with baby goldfish"
7,"7_4",2026-01-20 10:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,195,80,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,205,227,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,180,136,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,200,188,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,140,70,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,135,40,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,160,66,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,509,NA,NA,NA,2.5,591.47,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,296,NA,NA,NA,1.5,354.882,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",30,21,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,120,133,NA,NA,NA,NA,NA,NA
7,"7_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,353,NA,NA,NA,2,473.176,NA
8,"8_4",2026-01-20 10:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,250,395,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,200,236,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,673,NA,NA,NA,2.5,591.47,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,290,NA,NA,NA,1.5,354.882,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,250,407,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",10,NA,NA,10,NA,NA,NA,NA,NA,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,626,NA,NA,NA,2.5,591.47,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,513,NA,NA,NA,2,473.176,NA
8,"8_4",2026-01-20 10:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,225,NA,NA,NA,1,236.588,NA
9,"9_4",2026-01-13 09:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",17,NA,NA,13,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35.38,30,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",21.01,19,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23.43,9,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23.18,10,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",21.69,9,1,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23.64,10,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",20,NA,NA,10,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,154,NA,NA,NA,1,236.588,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,120,40,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",31.05,18,1,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",33.85,24,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",26.19,13,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25.08,13,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",19.43,6,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",5,NA,NA,6,NA,NA,NA,NA,NA,NA
9,"9_4",2026-01-13 09:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,220,NA,NA,NA,1,236.588,NA
10,"10_4",2026-01-13 09:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35.5,30,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,1,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,185,141,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",36.65,35,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",39.17,43,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",41,39,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",34.05,28,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",29.37,19,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",16.93,3,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"10_4",2026-01-13 09:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,568,NA,NA,NA,2,473.176,NA
11,"11_4",2026-01-15 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,35,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,21,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,180,110,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,140,22,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,130,66,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,27,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,32,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,155,29,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,120,48,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,604,NA,NA,NA,2.5,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,460,NA,NA,NA,2.5,591.47,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,11,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,15,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,160,65,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,150,21,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,135,38,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,155,58,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,135,33,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,220,188,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,100,14,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,140,48,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,150,87,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,14,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,120,24,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,90,10,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,16,NA,NA,NA,NA,NA,NA
11,"11_4",2026-01-15 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,13,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",26,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,679,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,701,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,558,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,114,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,140,36,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,NA,NA,NA,NA,NA,NA,1,NA,110,18,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,NA,NA,NA,NA,NA,NA,1,NA,130,28,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,NA,NA,NA,NA,NA,NA,1,NA,105,13,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,NA,NA,NA,NA,NA,NA,1,NA,85,4,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,NA,NA,NA,NA,NA,NA,1,NA,110,18,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,155,41,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,155,98,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,95,22,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,110,23,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",40,47,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",27,18,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",31,25,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",32,26,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",26,15,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,70,8,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,566,NA,NA,NA,2.5,591.47,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,200,NA,NA,NA,1,236.588,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,100,15,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,123,29,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,115,19,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,115,21,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,115,20,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,125,28,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,120,21,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,110,22,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,96,11,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,125,28,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,90,9,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,180,21,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,150,59,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,15,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,93,10,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,100,14,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,100,13,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,130,35,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,95,12,NA,NA,NA,NA,NA,NA
12,"12_4",2026-01-15 12:59:59.995,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,98,11,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,125,37,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,195,188,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,129,51,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,92,21,NA,NA,NA,NA,NA,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,623,NA,NA,NA,2.5,591.47,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,658,NA,NA,NA,2.5,591.47,NA
13,"13_4",2026-01-15 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,389,NA,NA,NA,2,473.176,NA
14,"14_4",2026-01-15 11:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"14_4",2026-01-15 11:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,36,NA,NA,NA,NA,NA,NA
14,"14_4",2026-01-15 11:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,55,2,NA,NA,NA,NA,NA,NA
14,"14_4",2026-01-15 11:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,11,NA,NA,NA,NA,NA,NA
14,"14_4",2026-01-15 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,658,NA,NA,NA,2.5,591.47,NA
14,"14_4",2026-01-15 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,534,NA,NA,NA,2.5,591.47,NA
15,"15_4",2026-01-15 10:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"15_4",2026-01-15 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",37.07,41,NA,NA,NA,NA,NA,NA
